position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
473,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",J21cWYo2e9Q,2017-01-09T10:07:23Z,"2017-01-09 10:07:23","DOBITNICI 10 ulaznica za seminar u Beogradu 22.04.2017.- Ana Bučević","Čestitam dobitnicima!",,27,Education,,PT2M33S,153,2d,hd,false,,,https://i.ytimg.com/vi/J21cWYo2e9Q/maxresdefault.jpg,1,,,,13708,285,,0,98
474,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",1uMIciQ3-bQ,2017-01-07T10:32:54Z,"2017-01-07 10:32:54","DARIVANJE 10 ulaznica za seminar u Beogradu 22.04.2017.- Ana Bučević","Sretno svima!",,27,Education,,PT4M46S,286,2d,hd,false,,,https://i.ytimg.com/vi/1uMIciQ3-bQ/maxresdefault.jpg,1,,,,29302,1030,,0,1105
475,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",NZnAktsYWVg,2017-01-04T12:14:09Z,"2017-01-04 12:14:09","Što kada je želja prejaka? - Ana Bučević","Odgovori na vaša pitanja",,27,Education,Health,PT16M51S,1011,2d,hd,false,,,https://i.ytimg.com/vi/NZnAktsYWVg/maxresdefault.jpg,1,,,,407945,5713,,0,238
476,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",7i1r6L9bbfE,2017-01-04T10:22:22Z,"2017-01-04 10:22:22","Pričaj mi o ljubavi - Ana Bučević","Ne odustajte od ljubavi...",,27,Education,Lifestyle_(sociology),PT14M22S,862,2d,hd,false,,,https://i.ytimg.com/vi/7i1r6L9bbfE/maxresdefault.jpg,1,,,,229983,4465,,0,235
477,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",BnX5h_D_ZBE,2017-01-03T09:46:16Z,"2017-01-03 09:46:16","Kako se nositi sa nesvjesnim ljudima? - Ana Bučević","tko je svjestan, a tko nesvjestan?",,27,Education,Lifestyle_(sociology),PT21M49S,1309,2d,hd,false,,,,1,,,,286157,5044,,0,452
478,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",cIMZVNXXuf4,2016-12-30T19:40:58Z,"2016-12-30 19:40:58","Zbogom 2016. Dobrodošla 2017. - Ana Bučević","Pozdravimo Staru i dočekajmo Novu godinu!",,27,Education,Lifestyle_(sociology),PT17M33S,1053,2d,hd,false,,,https://i.ytimg.com/vi/cIMZVNXXuf4/maxresdefault.jpg,1,,,,69810,1909,,0,364
479,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",1lh_RJvykAM,2016-12-29T11:06:44Z,"2016-12-29 11:06:44","Za one kojima nedostaju voljene osobe u ovo blagdansko vrijeme - Ana Bučević","Niste sami...",,27,Education,Health,PT24M21S,1461,2d,hd,false,,,https://i.ytimg.com/vi/1lh_RJvykAM/maxresdefault.jpg,1,,,,78905,1796,,0,277
480,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",9EpbMjBNLvQ,2016-12-27T10:19:10Z,"2016-12-27 10:19:10","Moj planer by Ana Bučević","Planer možete naručiti preko web shopa na anabucevic.com",,27,Education,Lifestyle_(sociology),PT7M31S,451,2d,hd,false,,,https://i.ytimg.com/vi/9EpbMjBNLvQ/maxresdefault.jpg,1,,,,41796,743,,0,91
481,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",k2S1cr0ogRs,2016-12-22T09:47:00Z,"2016-12-22 09:47:00","Kako naša duša vidi život? - Ana Bučević","Kako se uskladiti sa svojom dušom?",,27,Education,,PT26M47S,1607,2d,hd,false,,,https://i.ytimg.com/vi/k2S1cr0ogRs/maxresdefault.jpg,1,,,,396331,5928,,0,389
482,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",5uVyaY0ky5I,2016-12-20T11:26:02Z,"2016-12-20 11:26:02","Motivacija za 2017. godinu - Ana Bučević",https://youtu.be/5VnvVHXUe00,,27,Education,Lifestyle_(sociology),PT31M30S,1890,2d,hd,false,,,https://i.ytimg.com/vi/5uVyaY0ky5I/maxresdefault.jpg,1,,,,257484,3844,,0,346
483,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",ywa2gnXW0Xc,2016-12-20T08:33:43Z,"2016-12-20 08:33:43","DOBITNICI motivacijskog cd-a - Ana Bučević","Čestitam dobitnicima!",,27,Education,,PT4M9S,249,2d,hd,false,,,https://i.ytimg.com/vi/ywa2gnXW0Xc/maxresdefault.jpg,1,,,,12352,297,,0,65
484,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",hWVcYCCmR30,2016-12-17T08:23:42Z,"2016-12-17 08:23:42","DARIVANJE 10 motivacijskih cd-a - Ana Bučević",Sretno!,,27,Education,Health,PT1M37S,97,2d,hd,false,,,https://i.ytimg.com/vi/hWVcYCCmR30/maxresdefault.jpg,1,,,,16982,514,,0,412
485,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",U27CErG7iY8,2016-12-16T10:32:46Z,"2016-12-16 10:32:46","Dobitnici darivanja po vašem izboru! - Ana Bučević","Čestitam svim dobitnicima!",,27,Education,Lifestyle_(sociology),PT7M36S,456,2d,hd,false,,,https://i.ytimg.com/vi/U27CErG7iY8/maxresdefault.jpg,1,,,,15914,368,,0,98
486,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",lzAMO6K3Bd4,2016-12-15T10:59:21Z,"2016-12-15 10:59:21","Želim vam....- Ana Bučević","Zahvala i moje želje vama u 2017. godini",,27,Education,Lifestyle_(sociology),PT13M58S,838,2d,hd,false,,,https://i.ytimg.com/vi/lzAMO6K3Bd4/maxresdefault.jpg,1,,,,72187,1825,,0,225
487,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",S9L0mhB4pC4,2016-12-13T10:32:56Z,"2016-12-13 10:32:56","DARIVANJE po vašem izboru! - Ana Bučević",Sretno!,,27,Education,,PT2M35S,155,2d,hd,false,,,https://i.ytimg.com/vi/S9L0mhB4pC4/maxresdefault.jpg,1,,,,27256,723,,0,822
488,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",BdU-L6Z45Bg,2016-12-12T18:48:33Z,"2016-12-12 18:48:33","Iznenadjenje! DOBITNICI JOŠ 5 ULAZNICA za seminar u Beogradu 22.04.2017.- Ana Bučević","Dobitnici javite se na anabucevic.safariduha@gmail.com",,27,Education,,PT10M21S,621,2d,hd,false,,,https://i.ytimg.com/vi/BdU-L6Z45Bg/maxresdefault.jpg,1,,,,23870,659,,0,112
489,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",PjIYbCGKPoE,2016-12-12T10:30:36Z,"2016-12-12 10:30:36","DOBITNICI ulaznica za seminar u Beogradu 22.04.2017. - Ana Bučević","Svi dobitnici neka se jave na anabucevic.safariduha@gmail.com",,27,Education,Lifestyle_(sociology),PT24M20S,1460,2d,hd,false,,,https://i.ytimg.com/vi/PjIYbCGKPoE/maxresdefault.jpg,1,,,,36250,935,,0,234
490,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",ohtUrg4mRFc,2016-12-08T17:13:33Z,"2016-12-08 17:13:33","ZAVRŠENO!DARIVANJE- 10 ulaznica za seminar u Beogradu 22.04.2017.- Ana Bučević","Sretno svima!",,27,Education,,PT9M7S,547,2d,hd,false,,,https://i.ytimg.com/vi/ohtUrg4mRFc/maxresdefault.jpg,1,,,,38327,1076,,0,431
491,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",UIfPJJmCdY8,2016-12-07T09:11:36Z,"2016-12-07 09:11:36","Lako je tebi! - Ana Bučević","Izgovor koji vam garantira neuspjeh",,27,Education,,PT14M44S,884,2d,hd,false,,,https://i.ytimg.com/vi/UIfPJJmCdY8/maxresdefault.jpg,1,,,,107758,2931,,0,273
492,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",OmvWkrkeruw,2016-12-05T09:33:54Z,"2016-12-05 09:33:54","Kako biti sretan dok su drugi nesretni?- Ana Bučević","Može li se biti sretan promatrajući tuđu nesreću?",,27,Education,"Health,Lifestyle_(sociology)",PT13M21S,801,2d,hd,false,,,https://i.ytimg.com/vi/OmvWkrkeruw/maxresdefault.jpg,1,,,,129769,3064,,0,208
493,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",_V0KLLBbtp4,2016-12-01T10:57:13Z,"2016-12-01 10:57:13","Kreće prodaja ulaznica za seminar u Beogradu Sava Centar 22.04.2017. - Ana Bučević",anabucevic.com,,27,Education,,PT4M37S,277,2d,hd,false,,,,1,,,,19636,318,,0,125
494,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",ssnLrv9QzQc,2016-12-01T10:10:42Z,"2016-12-01 10:10:42","Kada se moja promjena dogodila? - Ana Bučević","Kada dolazi do promjene radom na sebi?",,27,Education,,PT14M7S,847,2d,hd,false,,,,1,,,,217150,4441,,0,249
495,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",EEaIXnq4ZJ8,2016-11-29T12:12:23Z,"2016-11-29 12:12:23","Strah od budućnosti - Ana Bučević","Zašto se javlja strah od budućnosti?",,27,Education,,PT13M6S,786,2d,hd,false,,,https://i.ytimg.com/vi/EEaIXnq4ZJ8/maxresdefault.jpg,1,,,,282613,5116,,0,300
496,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",Kk1UqJX1Kxk,2016-11-24T13:35:06Z,"2016-11-24 13:35:06","Pazi što pričaš! - Ana Bučević","Iskustvo mog tate sa Zakonom privlačenja",,27,Education,"Health,Lifestyle_(sociology)",PT7M33S,453,2d,hd,false,,,https://i.ytimg.com/vi/Kk1UqJX1Kxk/maxresdefault.jpg,1,,,,281747,4709,,0,194
497,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",ZLuFPpqu3Tk,2016-11-23T11:30:36Z,"2016-11-23 11:30:36","Kako pozitivna osoba može ""privući"" negativnu? - Ana Bučević","Što kada se osoba na visokoj vibraciji susretne sa osobom na niskoj vibraciji?",,27,Education,"Health,Lifestyle_(sociology)",PT9M3S,543,2d,hd,false,,,https://i.ytimg.com/vi/ZLuFPpqu3Tk/maxresdefault.jpg,1,,,,169401,2940,,0,216
498,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",XhM1CO2_DGw,2016-11-23T10:26:34Z,"2016-11-23 10:26:34","Kako smo se riješili dude po 2. put - Ana Bučević","Moje iskustvo sa dudom...",,27,Education,"Health,Lifestyle_(sociology)",PT14M47S,887,2d,hd,false,,,https://i.ytimg.com/vi/XhM1CO2_DGw/maxresdefault.jpg,1,,,,23894,416,,0,48
499,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",kqMeE_-PcII,2016-11-22T06:45:07Z,"2016-11-22 06:45:07","Zavist i ljubomora - Ana Bučević","O vibraciji ove dvije emocije, te zašto se javljaju?",,27,Education,,PT13M17S,797,2d,hd,false,,,https://i.ytimg.com/vi/kqMeE_-PcII/maxresdefault.jpg,1,,,,340853,5573,,0,247
500,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",Xz5WtBh1c3I,2016-11-21T08:38:14Z,"2016-11-21 08:38:14","Što su ideje i odakle dolaze?-Ana Bučević","Kako ostvariti ideju koju dobijete?",,27,Education,Lifestyle_(sociology),PT14M59S,899,2d,hd,false,,,https://i.ytimg.com/vi/Xz5WtBh1c3I/maxresdefault.jpg,1,,,,137610,3059,,0,189
501,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",6jKlOgLJEC0,2016-11-17T09:31:50Z,"2016-11-17 09:31:50","Buka u glavi- Ana Bučević","Što vam se dogadja u tišini?",,27,Education,"Health,Lifestyle_(sociology)",PT12M42S,762,2d,hd,false,,,https://i.ytimg.com/vi/6jKlOgLJEC0/maxresdefault.jpg,1,,,,320426,5236,,0,1205
502,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",uweRDcc0v6E,2016-11-16T10:26:28Z,"2016-11-16 10:26:28","Tko govori istinu? - Ana Bučević","Gdje je istina i tko je u pravu?",,27,Education,,PT13M54S,834,2d,hd,false,,,https://i.ytimg.com/vi/uweRDcc0v6E/maxresdefault.jpg,1,,,,147969,2692,,0,162
503,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",fhuM0eeDoA4,2016-11-14T10:11:13Z,"2016-11-14 10:11:13","Zdravlje je besplatno- Ana Bučević","Kako ostati i postati zdrav?",,27,Education,"Health,Lifestyle_(sociology)",PT14M46S,886,2d,hd,false,,,https://i.ytimg.com/vi/fhuM0eeDoA4/maxresdefault.jpg,1,,,,231792,3945,,0,193
504,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",N3nyVP1k34M,2016-11-11T11:22:46Z,"2016-11-11 11:22:46","Što kada nemamo podršku najbližih? - Ana Bučević","Kako se nositi kada nemamo podršku najbližih oko nas",,27,Education,"Health,Lifestyle_(sociology)",PT14M22S,862,2d,hd,false,,,https://i.ytimg.com/vi/N3nyVP1k34M/maxresdefault.jpg,1,,,,154613,3461,,0,198
505,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",pIM9q1oBhIE,2016-11-07T07:45:00Z,"2016-11-07 07:45:00","Za sve koji žele inspirirati druge ljude - Ana Bučević","Ako pišete blog ili snimate videa...",,27,Education,,PT12M48S,768,2d,hd,false,,,https://i.ytimg.com/vi/pIM9q1oBhIE/maxresdefault.jpg,1,,,,63138,1894,,0,119
506,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",Q3MMaiimRZE,2016-11-02T11:31:44Z,"2016-11-02 11:31:44","Inspiracijske kartice, audio knjige, motivacijski cd - Ana Bučević","Prodaja kreće preko anabucevic.com",,27,Education,Lifestyle_(sociology),PT14M2S,842,2d,hd,false,,,https://i.ytimg.com/vi/Q3MMaiimRZE/maxresdefault.jpg,1,,,,39760,1106,,0,122
507,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",njTYB9BVgL8,2016-11-02T08:49:00Z,"2016-11-02 08:49:00","Znate li voljeti? - Ana Bučević","Da li je vaša ljubav uvjetovana?",,27,Education,,PT14M1S,841,2d,hd,false,,,https://i.ytimg.com/vi/njTYB9BVgL8/maxresdefault.jpg,1,,,,405671,5803,,0,265
508,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",zWh95kpmc6U,2016-10-29T15:00:53Z,"2016-10-29 15:00:53","Vaša priča o uspjehu - Ana Bučević","Neka vaši izgovori postanu vaš motiv",,27,Education,Health,PT13M31S,811,2d,hd,false,,,https://i.ytimg.com/vi/zWh95kpmc6U/maxresdefault.jpg,1,,,,279856,5414,,0,274
509,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",aEvBxTKQ3A8,2016-10-27T08:00:15Z,"2016-10-27 08:00:15","Da li je realnost iluzija?- Ana Bučević","o realnosti i tome tko je u pravu?",,27,Education,,PT14M49S,889,2d,hd,false,,,https://i.ytimg.com/vi/aEvBxTKQ3A8/maxresdefault.jpg,1,,,,160154,3187,,0,208
510,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",1_Llz3djIhw,2016-10-25T08:41:46Z,"2016-10-25 08:41:46","Dragi profesori i učitelji...- Ana Bučević","video za sve koji rade s djecom...",,27,Education,Lifestyle_(sociology),PT13M21S,801,2d,hd,false,,,https://i.ytimg.com/vi/1_Llz3djIhw/maxresdefault.jpg,1,,,,44588,1363,,0,189
511,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",RGgzxoi3MrA,2016-10-24T08:17:45Z,"2016-10-24 08:17:45","Ako ne ide, vi ste KRIVI?! - Ana Bučević","Zašto ova rečenica ljuti mnoge?",,27,Education,,PT14M27S,867,2d,hd,false,,,https://i.ytimg.com/vi/RGgzxoi3MrA/maxresdefault.jpg,1,,,,366875,4485,,0,233
512,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",zefk20duk6I,2016-10-22T06:09:14Z,"2016-10-22 06:09:14","Znakovi na putu - Ana Bučević","Kako znati da li je nešto znak ili djeluje Zakon privlačenja?",,27,Education,,PT14M40S,880,2d,hd,false,,,https://i.ytimg.com/vi/zefk20duk6I/maxresdefault.jpg,1,,,,446008,6655,,0,334
513,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",mtH6mfVtfNE,2016-10-21T07:43:07Z,"2016-10-21 07:43:07","O fizičkoj boli - Ana Bučević","https://youtu.be/ZtEmCGUAxhQ https://youtu.be/l5Omv97wv08",,27,Education,Health,PT12M25S,745,2d,hd,false,,,https://i.ytimg.com/vi/mtH6mfVtfNE/maxresdefault.jpg,1,,,,123838,2522,,0,122
514,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",SYwgezzk9jU,2016-10-20T11:42:12Z,"2016-10-20 11:42:12","O lažima- Ana Bučević","Vibracija laži...",,27,Education,Health,PT11M20S,680,2d,hd,false,,,https://i.ytimg.com/vi/SYwgezzk9jU/maxresdefault.jpg,1,,,,156872,2387,,0,113
515,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",ZLDC_nrsWrw,2016-10-20T07:19:08Z,"2016-10-20 07:19:08","Zagreb seminar 26.11.2016.- Ana Bučević",anabucevic.com,,27,Education,,PT41S,41,2d,hd,false,,,https://i.ytimg.com/vi/ZLDC_nrsWrw/maxresdefault.jpg,1,,,,6278,91,,0,19
516,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",KSRreygPlyE,2016-10-18T07:56:59Z,"2016-10-18 07:56:59","Vortex ( vibracijska realnost) - Ana Bučević","Kada će se manifestacija dogoditi?",,27,Education,Lifestyle_(sociology),PT13M8S,788,2d,hd,false,,,https://i.ytimg.com/vi/KSRreygPlyE/maxresdefault.jpg,1,,,,533459,7253,,0,432
517,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",CdItEtaQ_tM,2016-10-17T07:34:43Z,"2016-10-17 07:34:43","Wake Up 4 Ljubljana 15.10.2016. - Ana Bučević","Hvala svima na predivnim emocijama",,27,Education,Health,PT1M56S,116,2d,hd,false,,,https://i.ytimg.com/vi/CdItEtaQ_tM/maxresdefault.jpg,,,,,14147,396,,0,37
518,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",JG6sPzM281E,2016-10-12T07:22:00Z,"2016-10-12 07:22:00","Zašto želimo čuti "" izvini ili oprosti""? - Ana Bučević","Odgovaram na vaša pitanja",,27,Education,"Health,Lifestyle_(sociology)",PT7M27S,447,2d,hd,false,,,https://i.ytimg.com/vi/JG6sPzM281E/maxresdefault.jpg,1,,,,80924,1478,,0,68
519,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",son5bv31KOE,2016-10-11T07:41:40Z,"2016-10-11 07:41:40","Kako loši ljudi mogu imati novaca? - Ana Bučević","Odgovori na vaša pitanja",,27,Education,,PT13M4S,784,2d,hd,false,,,https://i.ytimg.com/vi/son5bv31KOE/maxresdefault.jpg,1,,,,117928,2117,,0,161
520,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",b6shfS_wDrc,2016-10-10T07:56:40Z,"2016-10-10 07:56:40","Duhovnost smeta u poslu- Ana Bučević","Odgovori na vaša pitanja",,27,Education,Health,PT13M43S,823,2d,hd,false,,,https://i.ytimg.com/vi/b6shfS_wDrc/maxresdefault.jpg,1,,,,121762,1961,,0,151
521,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",Dh9DrajiKaY,2016-10-06T11:35:09Z,"2016-10-06 11:35:09","Knjige iz moje biblioteke - Ana Bučević","Neke od knjiga koje vam preporučam",,27,Education,Lifestyle_(sociology),PT9M48S,588,2d,hd,false,,,https://i.ytimg.com/vi/Dh9DrajiKaY/maxresdefault.jpg,1,,,,112733,2244,,0,104
522,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",c6VnO3dsdbA,2016-10-06T10:11:32Z,"2016-10-06 10:11:32","RASPRODANO! Kreće prodaja ulaznica za seminar u Zagrebu 06.11.2016.- Ana Bučević","Ulaznice su u prodaji preko anabucevic.com",,27,Education,,PT2M12S,132,2d,hd,false,,,https://i.ytimg.com/vi/c6VnO3dsdbA/maxresdefault.jpg,1,,,,12761,181,,0,48
523,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",OhLRuw0ndRs,2016-10-05T08:26:57Z,"2016-10-05 08:26:57","Manifestacija stana- ostvarenje sna- Ana Bučević","od želje do ostvarenja",,27,Education,Lifestyle_(sociology),PT13M1S,781,2d,hd,false,,,https://i.ytimg.com/vi/OhLRuw0ndRs/maxresdefault.jpg,1,,,,158776,4137,,0,448
524,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",VZ0eghNZ3SE,2016-09-21T10:35:38Z,"2016-09-21 10:35:38","Iskustvo Rima- Ana Bučević","Odlazak na seminar Abraham Hicksa",,27,Education,"Health,Lifestyle_(sociology)",PT14M28S,868,2d,hd,false,,,https://i.ytimg.com/vi/VZ0eghNZ3SE/maxresdefault.jpg,1,,,,68925,1796,,0,167
525,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",ZlNG9iDx0AM,2016-09-15T09:09:30Z,"2016-09-15 09:09:30","BESPLATNI WEBINAR 19.09.2016.u 21h - Ana Bučević","link za webinar: https://app.webinarjam.net/register/16468/c7a4dac291",,27,Education,"Health,Lifestyle_(sociology)",PT7M50S,470,2d,hd,false,,,https://i.ytimg.com/vi/ZlNG9iDx0AM/maxresdefault.jpg,1,,,,32491,517,,0,93
526,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",BVI6MAofpPY,2016-09-13T20:19:13Z,"2016-09-13 20:19:13","Odgovornost i krivnja - Ana Bučević","Odgovori na vaša pitanja",,27,Education,Health,PT6M39S,399,2d,hd,false,,,https://i.ytimg.com/vi/BVI6MAofpPY/maxresdefault.jpg,1,,,,107896,1842,,0,129
527,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",apt1IX8mJ1c,2016-09-11T15:24:39Z,"2016-09-11 15:24:39","Tuga u Vortexu- Ana Bučević","Odgovori na vaša pitanja",,27,Education,Health,PT10M30S,630,2d,hd,false,,,https://i.ytimg.com/vi/apt1IX8mJ1c/maxresdefault.jpg,1,,,,155677,2709,,0,147
528,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",Z7FnLPPF3mw,2016-09-06T08:41:52Z,"2016-09-06 08:41:52","Kako poboljšati prodaju- Ana Bučević","Na koji način možete povećati prodaju svojih proizvoda ili promet u firmi koju imate...",,27,Education,,PT9M21S,561,2d,hd,false,,,https://i.ytimg.com/vi/Z7FnLPPF3mw/maxresdefault.jpg,1,,,,92244,1918,,0,120
529,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",e-UMVjJfN2A,2016-09-05T08:28:40Z,"2016-09-05 08:28:40","Učenje u Vortexu - Ana Bučević","Kako učiti ili raditi ono što vam se neda...",,27,Education,Health,PT6M17S,377,2d,hd,false,,,https://i.ytimg.com/vi/e-UMVjJfN2A/maxresdefault.jpg,1,,,,141408,2877,,0,134
530,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",DtO5BaRV9i8,2016-09-03T17:24:31Z,"2016-09-03 17:24:31","Tko će mene voljeti? - Ana Bučević","Duša gleda očima ljubavi...",,27,Education,,PT11M38S,698,2d,hd,false,,,https://i.ytimg.com/vi/DtO5BaRV9i8/maxresdefault.jpg,1,,,,252113,4336,,0,224
531,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",PxUw3qGsg2E,2016-09-02T18:06:14Z,"2016-09-02 18:06:14","Gdje vam je fokus? - Ana Bučević","Gdje vam je fokus, tu ide vaša energija...",,27,Education,"Health,Lifestyle_(sociology)",PT9M30S,570,2d,hd,false,,,https://i.ytimg.com/vi/PxUw3qGsg2E/maxresdefault.jpg,1,,,,329959,5132,,0,164
532,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",jnZFr1PNQOU,2016-09-01T19:39:42Z,"2016-09-01 19:39:42","Promijenio/la si se - Ana Bučević","Da li vam ljudi govore da ste se promijenili?",,27,Education,Health,PT14M41S,881,2d,hd,false,,,https://i.ytimg.com/vi/jnZFr1PNQOU/maxresdefault.jpg,1,,,,113726,2471,,0,145
533,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",a89iQtpU4VQ,2016-08-31T15:41:32Z,"2016-08-31 15:41:32","O dudama, pelenama i odvajanju od djece - Ana Bučević",,,27,Education,Health,PT11M27S,687,2d,hd,false,,,https://i.ytimg.com/vi/a89iQtpU4VQ/maxresdefault.jpg,1,,,,39076,712,,0,69
534,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",Oiklr6h__2A,2016-08-31T13:28:52Z,"2016-08-31 13:28:52","Polazak u vrtić i školu - Ana Bučević","Kako se nositi sa izazovima vrtića i škole koji vas možda očekuju...",,27,Education,Lifestyle_(sociology),PT14M26S,866,2d,hd,false,,,https://i.ytimg.com/vi/Oiklr6h__2A/maxresdefault.jpg,1,,,,40575,707,,0,114
535,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",rzWiuRPDn0s,2016-08-27T07:46:27Z,"2016-08-27 07:46:27","Moj Ego- Ana Bučević","O Egu i ljubavi prema sebi...",,27,Education,Health,PT11M17S,677,2d,hd,false,,,https://i.ytimg.com/vi/rzWiuRPDn0s/maxresdefault.jpg,1,,,,132475,2669,,0,123
536,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",1_4gh2y0grI,2016-08-26T07:51:49Z,"2016-08-26 07:51:49","Uteg prošlosti- Ana Bučević","Neka vam prošlost služi...",,27,Education,,PT8M47S,527,2d,hd,false,,,https://i.ytimg.com/vi/1_4gh2y0grI/maxresdefault.jpg,1,,,,154931,2667,,0,140
537,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",79QGXTHgmlQ,2016-08-25T08:05:14Z,"2016-08-25 08:05:14","O usporedjivanju - Ana Bučević","Usporedjujete li sebe sa drugima?",,27,Education,,PT8M27S,507,2d,hd,false,,,https://i.ytimg.com/vi/79QGXTHgmlQ/maxresdefault.jpg,1,,,,98875,2003,,0,104
538,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",1BuToyX8Qog,2016-08-24T12:41:19Z,"2016-08-24 12:41:19","Može li se ekspanzija ubrzati?- Ana Bučević","Kako ubrzati ekspanziju?",,27,Education,Lifestyle_(sociology),PT5M55S,355,2d,hd,false,,,https://i.ytimg.com/vi/1BuToyX8Qog/maxresdefault.jpg,1,,,,88540,2087,,0,85
539,UCBEipHW5jNHITTkNXJHPD1g,"SAFARI DUHA",6RrlHDYZvoE,2016-08-19T19:40:46Z,"2016-08-19 19:40:46","Nova prijateljstva iz Vortexa - Ana Bučević","Upoznajte tri predivne dame koje kreiraju svoje realnosti...",,27,Education,Lifestyle_(sociology),PT9M48S,588,2d,hd,false,,,https://i.ytimg.com/vi/6RrlHDYZvoE/maxresdefault.jpg,1,,,,50066,1189,,0,93
