position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
167,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",rVJZnxcJX-E,2021-12-11T15:10:22Z,"2021-12-11 15:10:22","Energetsko izvješće - radost, lakoća i svjetlo ✨✨✨",,,22,"People & Blogs",Lifestyle_(sociology),PT7M3S,423,2d,hd,false,,,https://i.ytimg.com/vi/rVJZnxcJX-E/maxresdefault.jpg,,,,,1544,171,,0,22
168,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",v4YuE1v-Qak,2021-12-07T15:44:33Z,"2021-12-07 15:44:33","Stvaranje nove vremenske linije za nas * novogodišnji program od 12.12.do 12.01.","Sve informacije možete dobiti kao i prijaviti se na mail: putusredistesebe@gmail.com Ivana Shanti",,22,"People & Blogs",Lifestyle_(sociology),PT15M27S,927,2d,hd,false,,,https://i.ytimg.com/vi/v4YuE1v-Qak/maxresdefault.jpg,,,,,1868,146,,0,5
169,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",n9OWj4Gk_sU,2021-12-03T16:12:47Z,"2021-12-03 16:12:47","Poruka za svjetloradnike * svi ste važni i dragocjeni ✨✨✨",,,22,"People & Blogs",Lifestyle_(sociology),PT11M30S,690,2d,hd,false,,,https://i.ytimg.com/vi/n9OWj4Gk_sU/maxresdefault.jpg,,,,,1735,188,,0,34
170,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",pav8jKkRsnE,2021-11-30T17:10:39Z,"2021-11-30 17:10:39","Sada je vrijeme za djelovanje * zajednička namjera donosi promjenu koju želimo",,,22,"People & Blogs",Lifestyle_(sociology),PT20M17S,1217,2d,hd,false,,,,,,,,3414,249,,0,66
171,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",FaZJuM51N_Y,2021-11-29T11:27:22Z,"2021-11-29 11:27:22","Kiša blagoslova",,,22,"People & Blogs",Lifestyle_(sociology),PT16S,16,2d,hd,false,,,https://i.ytimg.com/vi/FaZJuM51N_Y/maxresdefault.jpg,,,,,1177,67,,0,3
172,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",EDVyYPICplc,2021-11-27T01:04:58Z,"2021-11-27 01:04:58","Energetsko izvješće - energija radosti i lakoće ✨✨✨",,,22,"People & Blogs",Lifestyle_(sociology),PT14M57S,897,2d,hd,false,,,https://i.ytimg.com/vi/EDVyYPICplc/maxresdefault.jpg,,,,,1950,194,,0,29
173,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",2jV-cgQonQk,2021-11-26T11:33:47Z,"2021-11-26 11:33:47","Kako najlakše prolaziti ova izazovna vremena * jednostavne vježbe",,,22,"People & Blogs","Health,Lifestyle_(sociology)",PT8M8S,488,2d,hd,false,,,https://i.ytimg.com/vi/2jV-cgQonQk/maxresdefault.jpg,,,,,1927,158,,0,22
174,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",yV89Cqp1bhg,2021-11-20T19:15:12Z,"2021-11-20 19:15:12","* Važna poruka za sve koji žele pridonijeti promjeni i razrješenju ove kolektivne situacije *","https://www.youtube.com/watch?v=33--uH7ER58&t=5s https://www.youtube.com/watch?v=ZH5t7um6qtw&t=31s",,22,"People & Blogs",,PT16M11S,971,2d,hd,false,,,https://i.ytimg.com/vi/yV89Cqp1bhg/maxresdefault.jpg,,,,,5443,369,,0,55
175,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",uVDJNIRmYqs,2021-11-14T15:22:12Z,"2021-11-14 15:22:12","Energetsko izvješće - nastavak",,,22,"People & Blogs",,PT1M35S,95,2d,hd,false,,,https://i.ytimg.com/vi/uVDJNIRmYqs/maxresdefault.jpg,,,,,1353,95,,0,15
176,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",BVucbSZuUt8,2021-11-14T14:41:23Z,"2021-11-14 14:41:23","Energetsko izvješće - primirite se i odvojite se od svega što vas ""spušta"" ✨✨✨",,,22,"People & Blogs",Lifestyle_(sociology),PT17M42S,1062,2d,hd,false,,,https://i.ytimg.com/vi/BVucbSZuUt8/maxresdefault.jpg,,,,,2843,202,,0,29
177,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",MSebsTOp-I4,2021-11-12T16:25:06Z,"2021-11-12 16:25:06","PORTAL 11.11 - Meditacija * Aktivacija svjetlosnih kodova bezuvjetne ljubavi i radosti *","Ova meditacija održana je dana 11.11. na dan otvaranja portala, u jednoj zatvorenoj grupi u kojoj se inače odvija tečaj ""Duhovno manifestiranje . NIkada ranije nisam stavljala na javno meditacije i energetske procese koje radimo na tečajevima u malim grupama, ali ovaj put zbog specifičnosti izazova u kojima živimo odlučila sam napraviti iznimku i staviti na javno, tako da svi koji to želite, možete sudjelovati i uživati u tim predivnim, snažnim, transformativnim frekvencijama i energijama. Svi koji ste privučeni ovome znači da ste spremni primiti ovu aktivaciju, i ovu energiju te da vam je to potrebno sada. Znamo da ništa nije slučajno. Točno ste tamo gdje trebate biti. Napišite mi ispod u komentarima kako vam je bilo tokom ili nakon slušanja meditacije i aktivacije ove energije. Zahvalna sam na svim vašim komentarima, naročito kada iskreno podijeite svoj doživljaj, utisak ili emociju. Ivana Shanti https://www.facebook.com/groups/463315740501517",,22,"People & Blogs",Lifestyle_(sociology),PT33M29S,2009,2d,sd,false,,,https://i.ytimg.com/vi/MSebsTOp-I4/maxresdefault.jpg,,,,,4902,205,,0,41
178,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",6ytnxjqdg9Y,2021-10-20T00:02:36Z,"2021-10-20 00:02:36","Energetsko izvješće - čemu dajete svoju energiju i fokus ✨✨✨",,,22,"People & Blogs",Lifestyle_(sociology),PT15M37S,937,2d,hd,false,,,https://i.ytimg.com/vi/6ytnxjqdg9Y/maxresdefault.jpg,,,,,2597,181,,0,22
179,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",MkK8kO8ag-A,2021-10-15T12:16:49Z,"2021-10-15 12:16:49","Energetski proces transformacije - otpuštanje starog i ulazak u nove frekvencije i novu realnost","Ovaj energetski proces se održao uživo u grupi ""Čarobno putovanje duše"", međutim jednaka energija i djelovanje se može osjetiti i naknadnim gledanjem snimke. Tako da slobodno pogledajte i više puta ako želite.. I uživajte u ovom procesu i ovim energijama i kodovima",,22,"People & Blogs",Lifestyle_(sociology),PT39M56S,2396,2d,hd,false,,,https://i.ytimg.com/vi/MkK8kO8ag-A/maxresdefault.jpg,,,,,5568,276,,0,46
180,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",y7PuTOdLQDk,2021-10-14T00:10:33Z,"2021-10-14 00:10:33","Energetsko izvješće - okrenimo se prema novome ✨✨✨",,,22,"People & Blogs",Lifestyle_(sociology),PT19M2S,1142,2d,hd,false,,,,,,,,1753,146,,0,19
181,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",mZznDKFgdAw,2021-10-13T00:52:59Z,"2021-10-13 00:52:59","Svijest obilja",,,22,"People & Blogs",,PT14M55S,895,2d,hd,false,,,,,,,,1814,153,,0,14
182,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",rGJpJJ2x4VE,2021-10-01T11:55:16Z,"2021-10-01 11:55:16",Moments✨✨✨,,,22,"People & Blogs","Lifestyle_(sociology),Tourism",PT1M40S,100,2d,hd,false,,,https://i.ytimg.com/vi/rGJpJJ2x4VE/maxresdefault.jpg,,,,,1112,89,,0,12
183,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",DKzS5k7Sujc,2021-09-26T13:56:51Z,"2021-09-26 13:56:51","Poruka ohrabrenja i osnaživanja * Sve je moguće *","#samoiscjeljenje #zdravlje #regeneracija #božanskamudrost",,22,"People & Blogs",,PT11M14S,674,2d,hd,false,,,https://i.ytimg.com/vi/DKzS5k7Sujc/maxresdefault.jpg,,,,,2978,204,,0,22
184,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",6NVsUgRqnf4,2021-09-21T13:00:55Z,"2021-09-21 13:00:55","Opraštanje - ključ za sretniji i ispunjeniji život ✨✨✨","Informacije o inidividualnim tretmanima i konzultacijama možete dobiti na mail: putusredistesebe@gmail.com",,22,"People & Blogs",Lifestyle_(sociology),PT20M3S,1203,2d,hd,false,,,https://i.ytimg.com/vi/6NVsUgRqnf4/maxresdefault.jpg,,,,,2308,133,,0,20
185,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",fuFGJ1voe8Q,2021-09-18T14:11:01Z,"2021-09-18 14:11:01","Uvijek imamo izbor * uvijek postoji izlaz ✨✨✨",,,22,"People & Blogs",Lifestyle_(sociology),PT15M52S,952,2d,hd,false,,,https://i.ytimg.com/vi/fuFGJ1voe8Q/maxresdefault.jpg,,,,,1981,181,,0,20
186,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",ZH5t7um6qtw,2021-09-14T17:07:21Z,"2021-09-14 17:07:21","Na čemu vam je fokus upravo sada ?",,,22,"People & Blogs",,PT15M50S,950,2d,hd,false,,,,,,,,2246,207,,0,34
187,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",Mncc4An__Nw,2021-09-08T20:29:13Z,"2021-09-08 20:29:13","Energetsko izvješće - ostanite u svom centru mira ✨✨✨",,,22,"People & Blogs",Lifestyle_(sociology),PT22M52S,1372,2d,hd,false,,,,,,,,2285,178,,0,15
188,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",we3P07xoAEQ,2021-08-28T17:31:39Z,"2021-08-28 17:31:39","Biram novu realnost - Online tečaj za žene 🌼🌼🌼","Prijave i sve informacije možete dobiti na mail: putusredistesebe@gmail.com",,22,"People & Blogs",,PT7M24S,444,2d,hd,false,,,https://i.ytimg.com/vi/we3P07xoAEQ/maxresdefault.jpg,,,,,1340,64,,0,11
189,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",BU1ZniSoog4,2021-08-24T21:49:50Z,"2021-08-24 21:49:50","Potiskivanje životne radosti 🌼",,,22,"People & Blogs",Lifestyle_(sociology),PT15M54S,954,2d,hd,false,,,https://i.ytimg.com/vi/BU1ZniSoog4/maxresdefault.jpg,,,,,2403,168,,0,17
190,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",fA4HyPtk71c,2021-08-21T21:47:18Z,"2021-08-21 21:47:18","Poruka za sve žene ✨✨✨",,,22,"People & Blogs",Lifestyle_(sociology),PT8M38S,518,2d,hd,false,,,,,,,,2024,176,,0,25
191,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",NqWJpeId1Jk,2021-08-16T20:06:55Z,"2021-08-16 20:06:55","Recite DA životu 🌟🌟🌟",,,22,"People & Blogs",Lifestyle_(sociology),PT9M43S,583,2d,hd,false,,,,,,,,2323,182,,0,16
192,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",33--uH7ER58,2021-08-12T21:00:12Z,"2021-08-12 21:00:12","Gotovo je❗Završeno je sa ovom kolektivnom situacijom❗",,,22,"People & Blogs",,PT13M42S,822,2d,hd,false,,,,,,,,2856,252,,0,51
193,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",-tnWf1NMyPQ,2021-08-05T21:43:01Z,"2021-08-05 21:43:01","Uvijek imamo izbor - ili promijenit nešto ili prihvatiti",,,22,"People & Blogs",,PT8M42S,522,2d,hd,false,,,,,,,,1564,130,,0,17
194,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",qT2RjxowdiI,2021-07-29T15:33:37Z,"2021-07-29 15:33:37","Integracija novih energija i kodova - radionice","Prijave i sve informacije možete dobiti na mail: putusredistesebe@gmail.com",,22,"People & Blogs",,PT18M26S,1106,2d,hd,false,,,https://i.ytimg.com/vi/qT2RjxowdiI/maxresdefault.jpg,,,,,1888,144,,0,16
195,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",gXzsmi1erIY,2021-07-26T23:07:39Z,"2021-07-26 23:07:39","Energetsko izvješće - otpuštanje dubokih strahova i kontrole",,,22,"People & Blogs",,PT23M17S,1397,2d,hd,false,,,,,,,,3634,271,,0,36
196,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",A-IHmH0fvvo,2021-07-19T13:00:52Z,"2021-07-19 13:00:52","Moji uvidi s duhovnog planinarenja ✨✨✨",,,22,"People & Blogs",Lifestyle_(sociology),PT25M32S,1532,2d,hd,false,,,,,,,,2142,146,,0,17
197,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",5VaGegxQ1pE,2021-07-10T14:44:38Z,"2021-07-10 14:44:38","Dozvola za emocije *",,,22,"People & Blogs",Lifestyle_(sociology),PT20M45S,1245,2d,hd,false,,,https://i.ytimg.com/vi/5VaGegxQ1pE/maxresdefault.jpg,,,,,2124,170,,0,18
198,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",PWs4KNavRnI,2021-07-06T16:55:10Z,"2021-07-06 16:55:10","Energetsko izvješće - budite što više u radosti ✨✨✨",,,22,"People & Blogs",Lifestyle_(sociology),PT10M29S,629,2d,hd,false,,,,,,,,2407,203,,0,21
199,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",B87bDtWsaU8,2021-06-30T23:47:51Z,"2021-06-30 23:47:51","Odnos s drugima * što je potrebno da bude kvalitetniij i bolji",,,22,"People & Blogs",,PT18M10S,1090,2d,hd,false,,,,,,,,2112,161,,0,12
200,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",x2T13PNnXU8,2021-06-23T21:05:16Z,"2021-06-23 21:05:16","Energetsko izvješće - sve je novo i mi smo novi ✨✨✨",,,22,"People & Blogs",Lifestyle_(sociology),PT21M46S,1306,2d,hd,false,,,,,,,,3225,224,,0,29
201,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",tHR8rXuUI5g,2021-06-20T18:43:09Z,"2021-06-20 18:43:09","Čarobno ljetovanje * retreat za žene","Prijaviti se možete kao i sve informacije o smještaju dobiti na mail: reception@korinjak.com A informacije o mom programu na mail: putusredistesebe@gmail.com http://korinjak.com/ivana-bezina-shanti-budenje-zenske-snage/",,22,"People & Blogs",Lifestyle_(sociology),PT19M38S,1178,2d,hd,false,,,,,,,,1354,83,,0,6
202,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",h9JfurzCufo,2021-06-18T17:17:26Z,"2021-06-18 17:17:26","Koji nam to ljudi dolaze u život ?",,,22,"People & Blogs",,PT20M25S,1225,2d,hd,false,,,https://i.ytimg.com/vi/h9JfurzCufo/maxresdefault.jpg,,,,,3082,194,,0,22
203,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",oFqbAxZ1YoQ,2021-06-14T00:07:20Z,"2021-06-14 00:07:20","Ne moramo biti savršene i zadovoljiti druge da bi dobili ljubav",,,22,"People & Blogs",Lifestyle_(sociology),PT16M3S,963,2d,hd,false,,,,,,,,1864,128,,0,13
204,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",iwNgMhLkPWM,2021-06-07T15:36:32Z,"2021-06-07 15:36:32","Bezuvjetna ljubav - što je to uopće ljubav i zašto je ne možemo ili ne znamo primati ✨✨✨",,,22,"People & Blogs",Lifestyle_(sociology),PT20M45S,1245,2d,hd,false,,,,,,,,2477,161,,0,18
205,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",-WiJ6tKSRMg,2021-06-04T19:49:44Z,"2021-06-04 19:49:44","Malo više o vremenskim linijama *",,,22,"People & Blogs",,PT20M1S,1201,2d,hd,false,,,https://i.ytimg.com/vi/-WiJ6tKSRMg/maxresdefault.jpg,,,,,2299,159,,0,28
206,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",065evohYBvU,2021-06-01T13:37:04Z,"2021-06-01 13:37:04","Tijelo - Hram naše duše * kako se uzemljiti i biti prisutan u svom tijelu ✨✨✨",,,22,"People & Blogs",Lifestyle_(sociology),PT10M34S,634,2d,hd,false,,,,,,,,2942,177,,0,22
207,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",1EDV524Bj7k,2021-05-31T20:45:25Z,"2021-05-31 20:45:25","Kako da iskoristimo potencijal ovog moćnog perioda - energetsko izvješće (2.dio)",,,22,"People & Blogs",,PT11M12S,672,2d,hd,false,,,,,,,,2287,170,,0,26
208,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",b6VlDubry-M,2021-05-28T20:33:26Z,"2021-05-28 20:33:26","Energetsko izvješće - sve je dobro ✨✨",,,22,"People & Blogs","Hobby,Lifestyle_(sociology)",PT8M26S,506,2d,hd,false,,,,,,,,2530,220,,0,33
209,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",wURgrmWbvho,2021-05-23T13:19:08Z,"2021-05-23 13:19:08","Hoće li biti Armagedon, smak svijeta ili nešto drugo ?",,,22,"People & Blogs",Religion,PT20M30S,1230,2d,hd,false,,,,,,,,2336,164,,0,35
210,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",j7Pj7i-kPtw,2021-05-15T21:01:27Z,"2021-05-15 21:01:27","Energetsko izvješće - dolazi energija lakoće i radosti✨✨✨",,,22,"People & Blogs",Lifestyle_(sociology),PT15M14S,914,2d,hd,false,,,https://i.ytimg.com/vi/j7Pj7i-kPtw/maxresdefault.jpg,,,,,3794,252,,0,27
211,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",560kZ38G_H4,2021-05-11T13:52:23Z,"2021-05-11 13:52:23","Šta kada smo ""zaglavljeni"" u nekom izazovu ili emocijama ?",,,22,"People & Blogs",,PT13M51S,831,2d,hd,false,,,,,,,,3324,217,,0,29
212,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",cHdTtmCBwQw,2021-05-06T20:08:27Z,"2021-05-06 20:08:27","Imati ili biti - šta je važnije ?",,,22,"People & Blogs",,PT23M29S,1409,2d,hd,false,,,,,,,,1578,123,,0,30
213,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",d85BT4S46YU,2021-05-01T17:58:14Z,"2021-05-01 17:58:14","Šta ako smo moćniji nego što mislimo 🌟 I šta ako je sve u nama ? 🌟",,,22,"People & Blogs",,PT6M15S,375,2d,hd,false,,,,,,,,1814,122,,0,16
214,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",Cc405LZiRdQ,2021-04-28T16:45:10Z,"2021-04-28 16:45:10","Energetsko izvješće - ovo je vrijeme velikih promjena ✨✨✨",,,22,"People & Blogs",Lifestyle_(sociology),PT28M17S,1697,2d,hd,false,,,https://i.ytimg.com/vi/Cc405LZiRdQ/maxresdefault.jpg,,,,,3882,247,,0,33
215,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",GyWjZOmxOSM,2021-04-21T13:41:06Z,"2021-04-21 13:41:06","Energetska poruka za vas 💖",,,22,"People & Blogs",Lifestyle_(sociology),PT9M8S,548,2d,hd,false,,,,,,,,2955,243,,0,29
216,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",bTSjDM70A1A,2021-04-15T12:22:57Z,"2021-04-15 12:22:57","Meditacija za opuštanje i uživanje u sadašnjem trenutku ✨✨✨✨✨",,,22,"People & Blogs",Lifestyle_(sociology),PT9M15S,555,2d,hd,false,,,https://i.ytimg.com/vi/bTSjDM70A1A/maxresdefault.jpg,,,,,4539,140,,0,17
217,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",ZsV4w3z8Pvc,2021-04-11T13:16:05Z,"2021-04-11 13:16:05","Možemo li promijeniti ovu realnost straha i birati novu vremensku liniju ?",,,22,"People & Blogs",,PT26M15S,1575,2d,hd,false,,,,,,,,3460,225,,0,48
218,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",g3xmZkB0kWI,2021-04-03T20:34:57Z,"2021-04-03 20:34:57","Jutarnja zahvalnost za početak dana ✨✨✨",,,22,"People & Blogs",Lifestyle_(sociology),PT7M4S,424,2d,hd,false,,,https://i.ytimg.com/vi/g3xmZkB0kWI/maxresdefault.jpg,,,,,14758,369,,0,44
219,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",z7yOK0HusIM,2021-03-31T15:18:20Z,"2021-03-31 15:18:20","2.tjedan zahvalnosti #živimzahvalnost",,,22,"People & Blogs",,PT6M6S,366,2d,hd,false,,,https://i.ytimg.com/vi/z7yOK0HusIM/maxresdefault.jpg,,,,,1081,98,,0,18
220,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",r2WI0G7Z56Q,2021-03-29T23:42:46Z,"2021-03-29 23:42:46","Energetsko izvješće - Vrijeme je za promjene 🌅✨✨✨",,,22,"People & Blogs",Lifestyle_(sociology),PT15M20S,920,2d,hd,false,,,,,,,,2263,167,,0,13
221,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",7_q14LcZciU,2021-03-25T16:44:26Z,"2021-03-25 16:44:26","1.tjedan zahvalnosti #živimzahvalnost",,,22,"People & Blogs",,PT10M57S,657,2d,hd,false,,,https://i.ytimg.com/vi/7_q14LcZciU/maxresdefault.jpg,,,,,1654,155,,0,20
222,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",TbB5G6fmW_o,2021-03-20T12:29:09Z,"2021-03-20 12:29:09","21 dan izazov - pokrećemo lavinu zahvalnosti ✨✨✨✨","Od 21.03. pokrećemo izazov zahvalnosti u trajanju od 21 dan. Hoćete nam se pridružiti u ovom valu zahvalnosti kojim ćemo preplaviti kolektivno Polje ? ✨✨✨ Valu zahvalnosti kojeg ćemo zakotrljati i kojim ćemo poništiti i neutralizirati ovaj kaos i tamu kojoj svjedočimo. Jer, moguće je. Moguće je da pojedinci kada se udruže u istoj namjeri mogu čuda činiti. Ratove zaustaviti. Bolesti iscijeliti. Stvari preokrenuti. Grupna namjera je veoma moćna.(ako mi ne vjerujete pročitajte knjigu Eksperiment namjere) ✨✨✨ Idemo počevši od 21.03. svaki dan biti što više u energiji zahvalnosti. Da se podsjećamo šta je sve dobro u našem životu, i na čemu sve možemo biti zahvalni. Idemo držat fokus na zahvalnosti. Na zdravlju, obilju i svemu onome što želimo živjeti. Na svemu onome što zaslužujemo i što je naše urođeno pravo da imamo. Svaki dan ću u grupi Čarobno putovanje duše stavljati objavu na temu zahvalnosti i tako vam pomagati da držite fokus. I jednom tjedno ću snimiti video na temu zahvalnosti. Hajdemo svi zajedno pridružiti se ovoj inicijativi i preokrenuti energiju kolektivnog polja i našu realnost preokrenuti u onu najidealniju za nas. Ja znam da je to moguće..😘♥️ P.s. dijelite ovu temu objavu i pozovite prijatelje da nam se pridruže. Što nas je više, to je energija moćnija i snažnija.✨✨✨✨ Ivana Shanti",,22,"People & Blogs",Lifestyle_(sociology),PT10M37S,637,2d,hd,false,,,,,,,,3713,247,,0,41
223,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",vlNFGh9XO_Q,2021-03-14T11:44:00Z,"2021-03-14 11:44:00","Svjetlosna mreža koja nas povezuje * svjetlosni internet",,,22,"People & Blogs",,PT15M19S,919,2d,hd,false,,,,,,,,1917,227,,0,34
224,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",zE1pv2vpiRI,2021-03-12T12:32:53Z,"2021-03-12 12:32:53","Hvala ❤️💕",,,22,"People & Blogs",,PT10M1S,601,2d,hd,false,,,,,,,,2006,243,,0,57
225,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",knDi321N5Ks,2021-03-10T22:58:44Z,"2021-03-10 22:58:44","Svjesni susreti na putu Duše ✨✨✨",,,22,"People & Blogs",Lifestyle_(sociology),PT6M30S,390,2d,hd,false,,,https://i.ytimg.com/vi/knDi321N5Ks/maxresdefault.jpg,,,,,1769,123,,0,16
226,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",LefChNKndcY,2021-03-08T13:11:12Z,"2021-03-08 13:11:12","Jai Mata Kali, Jai Mata Durge ✨✨✨",,,22,"People & Blogs",Music,PT3M48S,228,2d,hd,false,,,https://i.ytimg.com/vi/LefChNKndcY/maxresdefault.jpg,,,,,1968,103,,0,18
227,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",-UQW92b1cqA,2021-03-03T22:11:25Z,"2021-03-03 22:11:25","Živjeti iz Svijesti obilja 💕",,,22,"People & Blogs",Lifestyle_(sociology),PT12M16S,736,2d,hd,false,,,https://i.ytimg.com/vi/-UQW92b1cqA/maxresdefault.jpg,,,,,3097,211,,0,17
228,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",OJc3-iHigKU,2021-02-25T15:45:56Z,"2021-02-25 15:45:56","Kako napustiti osjećaj žrtve i podignuti svoju energiju ✨✨✨✨",,,22,"People & Blogs",Lifestyle_(sociology),PT14M53S,893,2d,hd,false,,,https://i.ytimg.com/vi/OJc3-iHigKU/maxresdefault.jpg,,,,,3576,224,,0,15
229,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",jblCUZQaU0c,2021-02-17T13:36:31Z,"2021-02-17 13:36:31","Ulazimo u Zlatno doba - proročanstvo mistika P. Deunova ✨✨✨","“Sprema se nešto izvanredno U prirodi će se uskoro manifestirati revolucija koja je grandiozna i posve nezamisliva. Bog je odlučio obnoviti Zemlju i On će to i učiniti! Svršetak je jednog doba, na Zemlji će zavladati Ljubav.” – Predviđanje bugarskog duhovnog majstora iz reda Velikog bijelog bratstva izrečeno 1944. godine zapanjujuće se podudara s bujicom današnjih objava iz raznih izvora o nadolazećem prelasku Zemlje u višu dimenziju. Bugarski teolog i duhovni majstor Peter Deunov, školovan u SAD (1864 – 1944) bio je čovjek vrlo visoke razine svijesti (a istovremeno i nenadmašan glazbenik) koji je tijekom cijelog života davao primjer čistote, mudrosti, inteligencije i kreativnosti. U duhovnoj zajednici Velikog bijelog bratstva nedaleko od Sofije, živio je okružen brojnim sljedbenicima, a zračenjem svoje osobnosti probudio je duhovnost tisuća duša u Bugarskoj kao i u ostalim dijelovima Europe. Učenja Velikog bijelog bratstva danas slijede ljudi iz svih dijelova Europe, a redovno se okupljaju u Bugarskoj i u drugim zemljama, gdje plešu (paneuritmija), mole se za mir u svijetu i slave ljubav prema svim stvorenjima i Majci Zemlji. Nekoliko dana prije odlaska sa ovog svijeta, zapavši u dubok trans, iznio je vrlo zanimljivo proročanstvo o našem nemirnom dobu, proročanstvo o „svršetku vremena” i nadolazećem Zlatnom dobu čovječanstva.",,22,"People & Blogs",,PT20M57S,1257,2d,hd,false,,,,,,,,18218,642,,0,68
230,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",IuW9nsjquqo,2021-02-10T22:04:18Z,"2021-02-10 22:04:18","Šta nam vraća osobnu snagu i moć ?",,,22,"People & Blogs",,PT8M8S,488,2d,hd,false,,,https://i.ytimg.com/vi/IuW9nsjquqo/maxresdefault.jpg,,,,,3258,225,,0,29
231,UC0zzMLbchViWv1dRZGYzfnA,"Put u središte sebe",S-xW3A5lmgw,2021-02-07T16:12:47Z,"2021-02-07 16:12:47","Meditacija dopuštanja i primanja * energetski prijenos frekvencije obilja 💕",,,22,"People & Blogs",Lifestyle_(sociology),PT12M18S,738,2d,hd,false,,,https://i.ytimg.com/vi/S-xW3A5lmgw/maxresdefault.jpg,,,,,6831,189,,0,23
